acgme_program_id,classification,fields,rise_program_name,acgme_program_name,rise_location,acgme_location
4404822010,STALE_IDENTITY_REVIEW_REQUIRED,city,San Antonio Uniformed Services Health Education Consortium Program,San Antonio Uniformed Services Health Education Consortium Program,"JBSA Ft Sam Houston, TX","JBSA Fort Sam Houston, TX"
4404900001,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Intermountain Medical Center Program,Intermountain Health/Intermountain Medical Center Program,"Murray, UT","Murray, UT"
4404921340,STALE_IDENTITY_REVIEW_REQUIRED,city,University of Utah Health Program,University of Utah Health Program,"Salt Lakc City, UT","Salt Lake City, UT"
4405021341,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,University of Vermont Medical Center Program,University of Un Vermont Medical Center Program Su 11 Bu Ph,"Burlington, VT","rlington, VT"
4405121344,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,Virginia Commonwealth University Health System Program,Virginia VC Commonwealth University Health PO System Program Ri Ph ru,"Richmond, VA","chmond, VA"
4405121412,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Inova Fairfax Medical Campus/Inova Fairfax Hospital for Children Program,Inova Fairfax Hospital Campus Program,"Falls Church, VA","Falls Church, VA"
4405131345,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Carilion Clinic-Virginia Tech Carilion School of Medicine Program,Carilion Clinic- Virginia Tech Carilion School of Medicine Program,"Roanoke, VA","Roanoke, VA"
4510321032,STALE_IDENTITY_REVIEW_REQUIRED,program_name,University of Arizona College of Medicine-Tucson Program,University of Arizona College of Medicine- Tucson Program,"Tucson, AZ","Tucson, AZ"
4510500002,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,Arrowhead Regional Medical Center Program,Arrowhead 4 Regional Medical Center Program S C P s,"Colton, CA","olton, CA"
4510500116,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,UCLA David Geffen School of Medicine/UCLA Medical Center Program,UCLA David Geffen UC School of Medicine/UCLA Medical 2 Center Program S L P A,"Los Angeles, CA","os Angeles, CA"
4511600001,STALE_IDENTITY_REVIEW_REQUIRED,city,Loyola University Medical Center Program,Loyola University Medical Center Program,"Chicago, IL","Maywood, IL"
4512531015,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Corewell Health-Grand Rapids/Michigan State University Program,Corewell Health – Grand Rapids/Michigan State University Program,"Grand Rapids, MI","Grand Rapids, MI"
4512800112,STALE_IDENTITY_REVIEW_REQUIRED,city,Washington University/B-JH/SLCH Consortium Program,Washington University/B-JH/SLCH Consortium Program,"St Louis, MO","St. Louis, MO"
4513221059,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Dartmouth-Hitchcock/Mary Hitchcock Memorial Hospital Program,Dartmouth- Hitchcock/Mary Hitchcock Memorial Hospital Program,"Lebanon, NH","Lebanon, NH"
4513300126,STALE_IDENTITY_REVIEW_REQUIRED,city,Cooper Medical School of Rowan University/Cooper University Hospital Program,Cooper Medical School of Rowan University/Cooper University Hospital Program,"CAMDEN, NJ","Camden, NJ"
4513300128,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,Rutgers Health/New Jersey Medical School Program,Rutgers Health/New N Jersey Medical School Program 1 S N P s,"Newark, NJ","ewark, NJ"
4513500123,STALE_IDENTITY_REVIEW_REQUIRED,city,Zucker School of Medicine at Hofstra/Northwell Program,Zucker School of Medicine at Hofstra/Northwell Program,"Lake Success, NY","New Hyde Park, NY"
4513521006,STALE_IDENTITY_REVIEW_REQUIRED,program_name,University of Rochester Medical Center Program,University of Rochester Medicine Program,"Rochester, NY","Rochester, NY"
4513521038,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,Icahn School of Medicine at Mount Sinai Program,Icahn School of T Medicine at Mount Sinai Program O N P p,"New York, NY","ew York, NY"
4513600001,STALE_IDENTITY_REVIEW_REQUIRED,city,Wake Forest University Baptist Medical Center Program,Wake Forest University Baptist Medical Center Program,"Winston-Salem, NC","Winston Salem, NC"
4514113014,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Penn State Milton S Hershey Medical Center Program,Penn State Milton S Hershey Medical Center Program Ce,"Hershey, PA","Hershey, PA"
4515100003,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,Virginia Commonwealth University Health System Program,Virginia VC Commonwealth University Health 12 System Program P. Ri Ph da,"Richmond, VA","chmond, VA"
4600321106,STALE_IDENTITY_REVIEW_REQUIRED,program_name,University of Arizona College of Medicine-Tucson Program,University of Arizona College of Medicine- Tucson Program,"Tucson, AZ","Tucson, AZ"
4600521013,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,UCLA David Geffen School of Medicine/UCLA Medical Center Program,UCLA David Geffen Di School of Medicine/UCLA Medical D Center Program 1 L P r,"Los Angeles, CA","os Angeles, CA"
4601100001,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Florida International University/Baptist Health Program,Florida Internationa University/Baptist Health Program,"Miami, FL","Miami, FL"
4602500046,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Corewell Health-Grand Rapids/Michigan State University Program,Corewell Health – Grand Rapids/Michigan State University Program,"Grand Rapids, MI","Grand Rapids, MI"
4603000001,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,University of Nebraska Medical Center College of Medicine Program,University of 9 Nebraska Medical Center College O of Medicine Program P e,"Omaha, NE","maha, NE"
4603500069,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,Memorial Sloan Kettering Cancer Center Program,Memorial Sloan M Kettering Cancer Center Program P 1 N P H,"New York, NY","ew York, NY"
4603511064,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,Icahn School of Medicine at Mount Sinai Program,Icahn School of I Medicine at Mount Sinai Program D O N P D,"New York, NY","ew York, NY"
4603521062,STALE_IDENTITY_REVIEW_REQUIRED,city,Zucker School of Medicine at Hofstra/Northwell Program,Zucker School of Medicine at Hofstra/Northwell Program,"Manhasset, NY","New Hyde Park, NY"
4603521067,STALE_IDENTITY_REVIEW_REQUIRED,program_name,University of Rochester Medical Center Program,University of Rochester Medicine Program,"Rochester, NY","Rochester, NY"
4603600073,STALE_IDENTITY_REVIEW_REQUIRED,program_name|state|city,ECU Health Medical Center Program,ECU Health Medical E Center Program 2 G P e,"Birmingham, AL","reenville, NC"
4604111080,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Penn State Milton S Hershey Medical Center Program,Penn State Milton S Hershey Medical Center Program Ce,"Hershey, PA","Hershey, PA"
4604813121,STALE_IDENTITY_REVIEW_REQUIRED,program_name,University of Texas M D Anderson Cancer Center/University of Texas Medical School at Houston Program,University of Texas MD Anderson Cancer Center/University of Texas Medical School at Houston Program,"Houston, TX","Houston, TX"
4605121126,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,Virginia Commonwealth University Health System Program,Virginia VC Commonwealth University Health 12 System Program P. Ri Ph ra,"Richmond, VA","chmond, VA"
4605600102,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Medical College of Wisconsin Affiliated Hosptals Inc Program,"Medical College of Wisconsin Affiliated Hospitals, Inc Program","Milwaukee, WI","Milwaukee, WI"
4610500106,STALE_IDENTITY_REVIEW_REQUIRED,city,Cedars-Sinai Medical Center Program,Cedars-Sinai Medical Center Program,"Los angeles, CA","Los Angeles, CA"
4613500103,STALE_IDENTITY_REVIEW_REQUIRED,city,Zucker School of Medicine at Hofstra/Northwell Program,Zucker School of Medicine at Hofstra/Northwell Program,"Manhasset, NY","New Hyde Park, NY"
4613511064,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,Icahn School of Medicine at Mount Sinai Program,Icahn School of I Medicine at Mount Sinai Program D O N P s,"New York, NY","ew York, NY"
4613521075,STALE_IDENTITY_REVIEW_REQUIRED,program_name,University of Rochester Medical Center Program,University of Rochester Medicine Program,"Rochester, NY","Rochester, NY"
4613600107,STALE_IDENTITY_REVIEW_REQUIRED,state|city,Duke University Hospital Program,Duke University Hospital Program,"Hialeah, FL","Durham, NC"
4800321015,STALE_IDENTITY_REVIEW_REQUIRED,program_name,University of Arizona College of Medicine-Tucson Program,University of Arizona College of Medicine- Tucson Program,"Tucson, AZ","Tucson, AZ"
4800521022,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,UCLA David Geffen School of Medicine/UCLA Medical Center Program,UCLA David Geffen 10 School of Medicine/UCLA Medical B Center Program L P N,"Los Angeles, CA","OS ANGELES, CA"
4800531026,STALE_IDENTITY_REVIEW_REQUIRED,city,Stanford Health Care-Sponsored Stanford University Program,Stanford Health Care-Sponsored Stanford University Program,"Palo Alto, CA","Stanford, CA"
4801021031,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,George Washington University Program,George Washington Ge University Program 21 3- Wa Ph js,"Washington, DC","shington, DC"
4801100006,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Florida International University Program,Florida Internationa University/Baptist Health Program,"Miami, FL","Miami, FL"
4801432005,STALE_IDENTITY_REVIEW_REQUIRED,city,Tripler Army Medical Center Program,Tripler Army Medical Center Program,"Tripler AMC, HI","Honolulu, HI"
4801600175,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,Cook County Health and Hospitals System Program,Cook County Health 1 and Hospitals System Program S C P p,"Chicago, IL","hicago, IL"
4801600176,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Franciscan Health Olympia Fields Program,Olympia Fields Hospital Program,"Olympia Fields, IL","Olympia Fields, IL"
4801621174,STALE_IDENTITY_REVIEW_REQUIRED,program_name,University of Illinois College of Medicine at Chicago Program,University of Illino College of Medicine at Chicago Program,"Chicago, IL","Chicago, IL"
4802213187,STALE_IDENTITY_REVIEW_REQUIRED,city,MaineHealth Program,MaineHealth Program,"South Portland, ME","Portland, ME"
4802500188,STALE_IDENTITY_REVIEW_REQUIRED,city,Henry Ford Warren Hospital Program,Henry Ford Warren Hospital Program,"Madison Heights, MI","Warren, MI"
4802500189,STALE_IDENTITY_REVIEW_REQUIRED,city,University of Michigan Health - Sparrow Program,University of Michigan Health - Sparrow Program,"lansing, MI","Lansing, MI"
4802500190,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,McLaren Health Care/Macomb/MSU Program,McLaren Health Care Corporation/McLaren Macomb Program,"Mount Clemens, MI","Mt. Clemens, MI"
4802800080,STALE_IDENTITY_REVIEW_REQUIRED,city,SSM Health/Saint Louis University School of Medicine Program,SSM Health/Saint Louis University School of Medicine Program,"St Louis, MO","St. Louis, MO"
4802821079,STALE_IDENTITY_REVIEW_REQUIRED,city,Washington University/B-JH/SLCH Consortium Program,Washington University/B-JH/SLCH Consortium Program,"Saint Louis, MO","St Louis, MO"
4803021081,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,University of Nebraska Medical Center College of Medicine Program,University of U Nebraska Medical Center College D of Medicine Program 9 O P g,"Omaha, NE","maha, NE"
4803221082,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Dartmouth-Hitchcock/Mary Hitchcock Memorial Hospital Program,Dartmouth- Hitchcock/Mary Hitchcock Memorial Hospital Program,"Lebanon, NH","Lebanon, NH"
4803321083,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,Rutgers Health/New Jersey Medical School Program,Rutgers Health/New R Jersey Medical School Program S 1 N P w,"Newark, NJ","ewark, NJ"
4803521102,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,Icahn School of Medicine at Mount Sinai Program,Icahn School of M Medicine at Mount Sinai Program B O N P c,"New York, NY","ew York, NY"
4803521108,STALE_IDENTITY_REVIEW_REQUIRED,program_name,University of Rochester Medical Center Program,University of Rochester Medicine Program,"Rochester, NY","Rochester, NY"
4803621113,STALE_IDENTITY_REVIEW_REQUIRED,city,Wake Forest University Baptist Medical Center Program,Wake Forest University Baptist Medical Center Program,"Winston Salem, NC","Winston-Salem, NC"
4804121127,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Penn State Milton S Hershey Medical Center Program,Penn State Milton S Hershey Medical Center Program Di,"Hershey, PA","Hershey, PA"
4804700182,STALE_IDENTITY_REVIEW_REQUIRED,program_name,University of Tennessee College of Medicine-Chattanooga Program,University of Tennessee College of Medicine- Chattanooga Program,"Chattanooga, TN","Chattanooga, TN"
4804721141,STALE_IDENTITY_REVIEW_REQUIRED,program_name,University of Tennessee Program,University of Tennessee College of Medicine Program,"Memphis, TN","Memphis, TN"
4804800002,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Doctors Hospital at Renaissance Ltd Program,"Doctors Hospital at Renaissance, Ltd. Program","Edinburg, TX","Edinburg, TX"
4804821170,STALE_IDENTITY_REVIEW_REQUIRED,city,San Antonio Uniformed Services Health Education Consortium Program,San Antonio Uniformed Services Health Education Consortium Program,"JBSA Ft Sam Houston, TX","JBSA Fort Sam Houston, TX"
4805013188,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,University of Vermont Medical Center Program,University of Un Vermont Medical Center Program AC 11 Bu Ph ni,"Burlington, VT","rlington, VT"
4805121154,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,Virginia Commonwealth University Health System Program,Virginia Vi Commonwealth University Health Ce System Program Bo Ri Ph jo,"Richmond, VA","chmond, VA"
7000314001,STALE_IDENTITY_REVIEW_REQUIRED,program_name,University of Arizona College of Medicine-Phoenix Program,University of Arizona College of Medicine- Phoenix Program,"Phoenix, AZ","Phoenix, AZ"
7000532130,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,UCLA David Geffen School of Medicine/UCLA Medical Center Program,UCLA David Geffen Ro School of Medicine/UCLA Medical 7 Center Program S L P G,"Los Angeles, CA","os Angeles, CA"
7000914009,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Sidney Kimmel Medical College at Thomas Jefferson University/Christiana Care Health Services Program,Christiana Care Health Services Inc Program,"Newark, DE","Newark, DE"
7001614013,STALE_IDENTITY_REVIEW_REQUIRED,program_name,University of Illinois College of Medicine at Chicago Program,University of Illino College of Medicine at Chicago Program,"Chicago, IL","Chicago, IL"
7001632015,STALE_IDENTITY_REVIEW_REQUIRED,program_name,University of Illinois College of Medicine at Peoria Program,University of Illino College of Medicine at Peoria Program,"Peoria, IL","Peoria, IL"
7002432024,STALE_IDENTITY_REVIEW_REQUIRED,program_name,UMass Chan-Baystate Program,UMass Chan - Baystate Program,"Springfield, MA","Springfield, MA"
7002514098,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Corewell Health-Grand Rapids/Michigan State University Program,Corewell Health – Grand Rapids/Michigan State University Program,"Grand Rapids, MI","Grand Rapids, MI"
7003014136,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,University of Nebraska Medical Center College of Medicine Program,University of U Nebraska Medical Center College C of Medicine Program D E 9 M O P m,"Omaha, NE","maha, NE"
7003332040,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,Rutgers Health/New Jersey Medical School Program,Rutgers Health/New R Jersey Medical School Program D 1 N P k,"Newark, NJ","ewark, NJ"
7003500106,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,Icahn School of Medicine at Mount Sinai Program,Icahn School of I Medicine at Mount Sinai Program P 1 N P a,"New York, NY","ew York, NY"
7003532054,STALE_IDENTITY_REVIEW_REQUIRED,program_name,University of Rochester Medical Center Program,University of Rochester Medicine Program,"Rochester, NY","Rochester, NY"
7003632057,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,ECU Health Medical Center/East Carolina University Program,ECU Health Medical B Center/East Carolina University U Program 6 M G P v,"Greenville, NC","reenville, NC"
7004132081,STALE_IDENTITY_REVIEW_REQUIRED,program_name,Penn State Milton S Hershey Medical Center Program,Penn State Milton S Hershey Medical Center Program Ce,"Hershey, PA","Hershey, PA"
7004232145,STALE_IDENTITY_REVIEW_REQUIRED,program_name,University of Puerto Rico School of Medicine Program,University of Puerto Rico School of Medicine Program M,"San Juan, PR","San Juan, PR"
7004732071,STALE_IDENTITY_REVIEW_REQUIRED,program_name,University of Tennessee Program,University of Tennessee College of Medicine Program,"Memphis, TN","Memphis, TN"
7005132077,STALE_IDENTITY_REVIEW_REQUIRED,program_name|city,Virginia Commonwealth University Health System Program,Virginia VC Commonwealth University Health 10 System Program Bo Ri Ph me,"Richmond, VA","chmond, VA"
